,time,seconds_elapsed,acc_x,acc_y,acc_z,gra_x,gra_y,gra_z,gyr_x,gyr_y,gyr_z,ori_x,ori_y,ori_z,activity
0,1686395355866377000,0.023376953125,0.0986069796266034,-0.1777063449025154,0.0143272160381078,-0.5576952575594186,-9.743716281703112,-0.9588401362959296,0.0367611311376094,0.1523602902889251,0.0367611311376094,-0.0611537172367211,-0.6688594623412834,-0.7404410710884259,0
1,1686395355876353800,0.033353759765625,0.1080284861076623,-0.1158458087950944,0.0225518774174153,-0.5602335438653826,-9.74377707197964,-0.9567399491462856,0.0243413802236318,0.1432343423366546,0.0243413802236318,-0.0607503828302564,-0.6689762553143437,-0.7403905664069936,0
2,1686395355886329600,0.04332958984375,0.0952740723442286,-0.1143693065017461,0.0442108976483345,-0.5624427443474531,-9.743756029191612,-0.955653249888122,0.017159366980195,0.1523348987102508,0.017159366980195,-0.0603386011183406,-0.6690549294602846,-0.7403736816177772,0
3,1686395355896306700,0.053306640625,0.1196462239913642,-0.1467950738102197,0.0716838648550212,-0.5637708511460572,-9.743803375464678,-0.9543963816948234,0.0258597489446401,0.1664289832115173,0.0258597489446401,-0.0598480454492691,-0.6691468731839849,-0.7403511304197874,0
4,1686395355906283800,0.06328369140625,0.1324181003462523,-0.1154997718364,0.0550138850830495,-0.5647213568039238,-9.743973471334575,-0.9520912465576082,0.0396743603050708,0.1669371128082275,0.0396743603050708,-0.0593199552868843,-0.6692817034468634,-0.740292405331845,0
5,1686395355916260600,0.073260498046875,0.1359264007281511,-0.0669254182815551,0.0072566931299865,-0.566134730733186,-9.744214878875017,-0.9487766421169042,0.0433286875486373,0.1389123201370239,0.0433286875486373,-0.0588524908960792,-0.669449205874021,-0.7401974406990283,0
6,1686395355926237700,0.08323779296875,0.1600211236733943,-0.0992968250542879,-0.0134006027124822,-0.5694294614296406,-9.744312494030597,-0.9457762181919068,0.0314866751432418,0.0969763323664665,0.0314866751432418,-0.0585735962696675,-0.6695879067360153,-0.7401106920331691,0
7,1686395355936214800,0.09321484375,0.1796924772184342,-0.1542342839002609,0.0477956242673099,-0.5739877457885071,-9.744293789330124,-0.9432271912962198,0.0191699191927909,0.0695083066821098,0.0191699191927909,-0.0584544777660201,-0.6696953580498721,-0.7400369668523037,0
8,1686395355946192000,0.10319189453125,0.1689274837065488,-0.1302279698908329,0.1292835286475717,-0.5795329222928732,-9.744057642486691,-0.9422642645481972,0.0037081390619277,0.0513519421219825,0.0037081390619277,-0.0584412584597419,-0.6697331660542384,-0.7400159841770668,0
9,1686395355956168700,0.113168701171875,0.1439655494727194,-0.1250958676993847,0.1484200446635484,-0.5858453933753073,-9.743653737860916,-0.9425468808818608,-0.0121676130220294,0.0333427377045154,-0.0121676130220294,-0.0585129768019411,-0.6697161437823744,-0.7400366993859208,0
10,1686395355966145800,0.123145751953125,0.1077193836258724,-0.1584182915866374,0.1286998835407197,-0.5929943152818828,-9.743102533718943,-0.943776568807289,-0.0239947102963924,0.0117258597165346,-0.0239947102963924,-0.0586795496039502,-0.6696547594492872,-0.7400886190814914,0
11,1686395355976123000,0.133122802734375,0.0604785802297294,-0.185834706300497,0.0849057499997317,-0.6003712372580543,-9.742471834599971,-0.9456211737606672,-0.0311310514807701,-0.0091524021700024,-0.0311310514807701,-0.0589235627551057,-0.6695631049233638,-0.7401596157784435,0
12,1686395355986098700,0.1430986328125,-0.0103247023984789,-0.1910182464182376,0.0421093953244388,-0.6078285309940576,-9.741777422595025,-0.948015521551296,-0.0318168140947818,-0.0225880499929189,-0.0318168140947818,-0.0592303264283676,-0.6694448653817743,-0.7402478117206664,0
13,1686395355996075800,0.15307568359375,-0.0539529047880321,-0.1831926673591137,0.0241598971359431,-0.6150770408175885,-9.74107365823984,-0.9505665212083608,-0.0269777663052082,-0.0195253454148769,-0.0269777663052082,-0.0595473103925359,-0.6693195910091788,-0.7403405361326807,0
14,1686395356006052600,0.163052490234375,-0.0967437795706093,-0.1627344012200832,0.0480300175450742,-0.6218161398142575,-9.740433022248745,-0.9527391890723258,-0.0197081360965967,-0.0047690365463495,-0.0197081360965967,-0.0598112420672066,-0.6692132972643483,-0.7404207072541006,0
15,1686395356016030000,0.173030029296875,-0.1180558860599994,-0.1512152283400297,0.0594476297467947,-0.6278875686824321,-9.739980017784235,-0.953382528477162,-0.0107124904170632,0.0241728741675615,-0.0107124904170632,-0.0599810144982388,-0.6691735918575664,-0.7404496594162739,0
16,1686395356026006800,0.1830068359375,-0.1418785871308296,-0.1374351247906684,0.0451114997498691,-0.6333941302094608,-9.73969535562396,-0.952663785748556,-0.0047600595280528,0.052494790405035,-0.0047600595280528,-0.0600405041312713,-0.6691956393158286,-0.7404338175559335,0
17,1686395356035984000,0.19298388671875,-0.1487740457329898,-0.1259913552343845,0.053326954909414,-0.6384696068428456,-9.739467392086985,-0.9516019286707044,-0.0030192187987267,0.0753497555851936,-0.0030192187987267,-0.0600007050494194,-0.6692396580346744,-0.7404077736124364,0
18,1686395356045960700,0.202960693359375,-0.1436924316197633,-0.1322241121441126,0.0675539254434406,-0.6431019428186118,-9.739217801240086,-0.9510137535192072,-0.0060019590891897,0.0935122445225715,-0.0060019590891897,-0.0598781328626431,-0.6692730402059864,-0.740398949815261,0
19,1686395356055937800,0.212937744140625,-0.1188545621570199,-0.1536731428861618,0.0637966187365353,-0.6477387357737868,-9.738868257150054,-0.95144659197852,-0.0099592190235853,0.1042598634958267,-0.0099592190235853,-0.0597046283463574,-0.6692720548288352,-0.740426270099091,0
20,1686395356065915000,0.222914794921875,-0.0813684427190572,-0.1490419759541749,0.0602538315631449,-0.6527534951958804,-9.73841116103232,-0.9526919158644974,-0.013402952812612,0.107515849173069,-0.013402952812612,-0.0595193251362346,-0.6692411219743019,-0.7404820287411134,0
21,1686395356075891700,0.2328916015625,-0.0356025707136839,-0.1407324127703905,0.048353988802433,-0.6579677227128297,-9.737893274638056,-0.9544100448939948,-0.0149930268526077,0.1125794425606727,-0.0149930268526077,-0.0593233189375745,-0.6691930767694158,-0.7405541964038842,0
22,1686395356085867500,0.242867431640625,0.0172070823233574,-0.1309101069360971,0.0327476927392184,-0.6634920390922576,-9.737391754856706,-0.955712140468508,-0.0144313666969537,0.1123048663139343,-0.0144313666969537,-0.0591379582165129,-0.6691598789271171,-0.7406118480819874,0
23,1686395356095844900,0.252844970703125,0.0590327653355896,-0.1272089143306017,0.0301385331541299,-0.6688060737218707,-9.736901925513148,-0.9569938508421182,-0.0135556338354945,0.1115805804729461,-0.0135556338354945,-0.0589495496754154,-0.6691276746016712,-0.7406679027620509,0
24,1686395356105822000,0.262822021484375,0.088008684451133,-0.1281675302296877,0.0237942786939442,-0.6741389591824263,-9.736391053381562,-0.9584307517774404,-0.0166611466556787,0.1065365523099899,-0.0166611466556787,-0.0587710203774717,-0.669088631880187,-0.7407285157514013,0
25,1686395356115798800,0.272798828125,0.0991430957973003,-0.1378115568876266,0.0345301922418177,-0.679287866378203,-9.735874920552968,-0.960038406169787,-0.0175828300416469,0.0929571315646171,-0.0175828300416469,-0.0586177981683049,-0.669040818609444,-0.7407939100844965,0
26,1686395356125776000,0.28277587890625,0.1120738159757107,-0.1287631580352783,0.0354353243879973,-0.6842882319487631,-9.735348850852253,-0.9618415831342338,-0.0217349641025066,0.0811215117573738,-0.0217349641025066,-0.0584972099250935,-0.6689826622279603,-0.740864934312194,0
27,1686395356135752700,0.292752685546875,0.1263208794496953,-0.1225520284354686,0.0535585717082023,-0.6889583426516502,-9.73482511923909,-0.9638041884440928,-0.0266537927091121,0.0646605193614959,-0.0266537927091121,-0.0584182256751958,-0.6689147713807707,-0.7409397699974266,0
28,1686395356145729800,0.302729736328125,0.1305683077611029,-0.1182937864691019,0.0492149895459413,-0.6935050461705774,-9.734294957885146,-0.9658953885696828,-0.0276889633387327,0.0494815669953823,-0.0276889633387327,-0.058383991666208,-0.668838058600727,-0.741017801560156,0
29,1686395356155706600,0.31270654296875,0.136011960119754,-0.0906698664844036,0.0364566302597522,-0.6977515976991504,-9.733787008363008,-0.9679507136642932,-0.0265106651932001,0.0377145186066627,-0.0265106651932001,-0.0583829379374444,-0.6687598071156174,-0.7410934753287358,0
