,time,seconds_elapsed,acc_x,acc_y,acc_z,gra_x,gra_y,gra_z,gyr_x,gyr_y,gyr_z,ori_x,ori_y,ori_z,activity
0,1686424967638890800,0.023890869140625,0.3698471656098961,-0.0717605833530426,-0.3065869918376207,0.5878333888547495,-6.244891584157943,-7.538314022871852,-0.0126203671097755,0.0210409443825483,-0.0126203671097755,-0.0947827215258997,-0.326602507716756,-0.8745972846502658,0
1,1686424967648867600,0.03386767578125,0.3926350437402724,-0.0098427641004323,-0.2856044095635414,0.5804582569768652,-6.246804724302888,-7.537299877393245,-0.0129665788263082,-0.0389382354915142,-0.0129665788263082,-0.0951314759065238,-0.326580245772681,-0.8746394522879033,0
2,1686424967658843600,0.04384375,0.3489954797064885,0.0274245980203151,-0.2711070976555347,0.5718742972984909,-6.248158476999402,-7.536832844403386,-0.0147548448294401,-0.0882759243249893,-0.0147548448294401,-0.0955898218950122,-0.3264828393453251,-0.8746305342220859,0
3,1686424967668820700,0.05382080078125,0.2686146963179111,0.0159095167934894,-0.2318020922273397,0.56187396801617,-6.248765210720896,-7.537083019772171,-0.0123489452525973,-0.127747967839241,-0.0123489452525973,-0.0961497531612322,-0.3262988507902298,-0.8745900655972098,0
4,1686424967678796800,0.063796875,0.1844392698867246,-0.0537257449686527,-0.1680243243217468,0.5505806763138622,-6.2490095408707855,-7.537713134369254,-0.0098454616963863,-0.14903025329113,-0.0098454616963863,-0.0967945923383686,-0.3260588718467049,-0.8745293390247797,0
5,1686424967688772600,0.073772705078125,0.0888797316646203,-0.1084112748801708,-0.0776952340990305,0.5392988558536395,-6.248792683249712,-7.53870857514739,-0.0072520752437412,-0.1564594060182571,-0.0072520752437412,-0.0974407065582169,-0.3257884759469592,-0.874464874847686,0
6,1686424967698749700,0.083749755859375,-0.0155442271450534,-0.1309901864349842,0.0239215583354234,0.5293998315213247,-6.248359552529454,-7.539768897855281,-0.0066484473645687,-0.1515895426273346,-0.0066484473645687,-0.0980262442624656,-0.3255297518346623,-0.8743873011457101,0
7,1686424967708725800,0.093725830078125,-0.0873693636342883,-0.1145797343820333,0.076733695590496,0.5222162036275491,-6.2477119022756815,-7.540807008731365,-0.0012712588068097,-0.124122753739357,-0.0012712588068097,-0.098475705292042,-0.3253127169168175,-0.8743036430789214,0
8,1686424967718701600,0.10370166015625,-0.0780050307005643,-0.0922808088123798,0.1453343536078929,0.5189871951110661,-6.246816414740682,-7.541771469849348,0.0023112837225198,-0.0781623050570488,0.0023112837225198,-0.0987049485660396,-0.3251676653099062,-0.8742349772189866,0
9,1686424967728678700,0.1136787109375,-0.0787706082455813,-0.0896492912650108,0.1665045674085617,0.5190042923763394,-6.2460068519234655,-7.542441331934929,0.0076666343957185,-0.0283332299441099,0.0076666343957185,-0.0987317389513242,-0.3251070104511537,-0.8742031332743496,0
10,1686424967738654700,0.12365478515625,-0.0925530864151194,-0.0848082809746265,0.1135299330681562,0.5212648577194661,-6.245460323956609,-7.542737684533,0.0130199007689952,0.0100552085787057,0.0130199007689952,-0.0986090896036007,-0.3251210004512337,-0.8742072762470533,0
11,1686424967748631800,0.1336318359375,-0.1323781701946631,-0.0895814867258071,0.0827513484448194,0.5247279672527685,-6.24547552152574,-7.542484586554766,0.0161057040095329,0.040750004351139,0.0161057040095329,-0.0983984958444549,-0.3252045977678864,-0.8742405042273792,0
12,1686424967758607600,0.143607666015625,-0.1745233309522271,-0.0740735364705324,0.0747919138729572,0.5287154659863561,-6.2466194308638565,-7.541259428673982,0.0205825939774513,0.0632616356015205,0.0205825939774513,-0.0981540961153671,-0.3253744881913294,-0.8742840302652882,0
13,1686424967768583700,0.153583740234375,-0.184596762003377,-0.0557931988924741,0.070208093214035,0.5331027411598712,-6.2488885448396205,-7.539070394197106,0.0260540582239627,0.0821232050657272,0.0260540582239627,-0.0978962295425355,-0.325623560233112,-0.874322856148362,0
14,1686424967778560500,0.163560546875,-0.1332831196777522,-0.0339846871882677,0.061921910905838,0.5380528013153001,-6.252141409155726,-7.536020943498611,0.0304024629294872,0.0940374433994293,0.0304024629294872,-0.0976267856926344,-0.3259430647969869,-0.8743452336840335,0
15,1686424967788536800,0.173536865234375,-0.0549309195073321,-0.0011439093381166,0.0669552288979291,0.5430488195043057,-6.256101544958352,-7.532374695950746,0.041029542684555,0.0944467708468437,0.041029542684555,-0.0973703688391235,-0.3263047174647854,-0.8743527291069412,0
16,1686424967798513700,0.183513671875,0.0291312192751094,0.0357639718204736,0.0771522132635116,0.5483202571012079,-6.260837925830483,-7.528056832751631,0.0512968748807907,0.0867537930607795,0.0512968748807907,-0.0971326533540153,-0.3267126712882754,-0.8743268504133913,0
17,1686424967808489700,0.19348974609375,0.1195909866727888,0.0687882895439863,0.1072884083300829,0.5528802219605073,-6.266478562065958,-7.523028775456547,0.0599606707692146,0.066466100513935,0.0599606707692146,-0.0969690368631786,-0.3271533159590548,-0.8742635721252375,0
18,1686424967818465800,0.2034658203125,0.1887853727996349,0.0988397289365529,0.1276245093941688,0.5553623210998252,-6.272738206982612,-7.517627208673954,0.0807622000575065,0.0366991758346557,0.0807622000575065,-0.0969430907739045,-0.3275816114959805,-0.8741700801275225,0
19,1686424967828442600,0.213442626953125,0.2383279868647456,0.1289659871309995,0.1292991646081209,0.5549009506657719,-6.280268602487444,-7.511371070888638,0.0979137569665908,0.0013126907870173,0.0979137569665908,-0.0971128152489603,-0.3280179232649195,-0.874034353113461,0
20,1686424967838418700,0.223418701171875,0.2490459263645112,0.1223930384814739,0.1617307771354913,0.551515326815471,-6.288659414213895,-7.50459763123095,0.1133896484971046,-0.0351726152002811,0.1133896484971046,-0.0974720864622577,-0.328437527068313,-0.8738611775889825,0
21,1686424967848394800,0.233394775390625,0.1988013015098869,0.1210918927550315,0.2492535777658224,0.5453465019874274,-6.298132175958156,-7.49710055347383,0.137017473578453,-0.0751549154520034,0.137017473578453,-0.0980227859378531,-0.3288552487104123,-0.8736411944028325,0
22,1686424967858371800,0.243371826171875,0.1563902928903698,0.1568739847540855,0.4149094193905592,0.5376289498800412,-6.308924788129329,-7.488578224322199,0.1567423939704895,-0.110420748591423,0.1567423939704895,-0.0987227445772459,-0.3293062188937431,-0.8733517099722747,0
23,1686424967868347600,0.25334765625,0.1675097989283502,0.2345662962436676,0.6146925715446472,0.5292027380466461,-6.321674379587173,-7.478419818401337,0.1935832351446151,-0.1443832516670227,0.1935832351446151,-0.0995554846555485,-0.3298414805398133,-0.8729659075301418,0
24,1686424967878324700,0.26332470703125,0.2730244755841791,0.3215998520523309,0.8111217370957136,0.5205035910233855,-6.33658261038363,-7.466403801915049,0.2279442548751831,-0.1903242468833923,0.2279442548751831,-0.100522300993265,-0.3304763387960112,-0.8724588318700995,0
25,1686424967888300500,0.273300537109375,0.4415060421541333,0.3716542150318622,1.0175818827956915,0.5103386822964996,-6.354166197869182,-7.452148482069373,0.2700155377388,-0.2682839930057525,0.2700155377388,-0.1017235771221376,-0.3312076264544717,-0.8717915788093403,0
26,1686424967898276600,0.283276611328125,0.6509243070073425,0.4684884493649006,1.256109483885765,0.4970954986354335,-6.374983360448479,-7.435244693541526,0.3316412568092346,-0.3700383603572845,0.3316412568092346,-0.1032872156164927,-0.3320237681057756,-0.8709191465045818,0
27,1686424967908253700,0.293253662109375,0.8865598399177194,0.6614052228808402,1.49860715765059,0.4794818813377991,-6.400755515086651,-7.4142305470854035,0.4177803993225097,-0.5011506080627441,0.4177803993225097,-0.1053629968845469,-0.3329836145987859,-0.8697584003797122,0
28,1686424967918229500,0.3032294921875,1.179277004095912,0.9014882367193698,1.7239941221386192,0.4561124039271846,-6.433140950384736,-7.387627786841988,0.5170432925224304,-0.6690475344657898,0.5170432925224304,-0.108110063433516,-0.3341377511273646,-0.8682205009049722,0
29,1686424967928206600,0.31320654296875,1.4833609270714223,1.0882622696965931,1.9195155251950025,0.4213763138497248,-6.474018319696188,-7.353904380938411,0.6352812647819519,-0.8710619211196899,0.6352812647819519,-0.1118775623427019,-0.3354678018380234,-0.8662463880736485,0
30,1686424967938182700,0.3231826171875,1.811427490919828,1.2438088052392005,2.0684908656537533,0.3767231888592243,-6.52377165390253,-7.31224082968533,0.7737718820571899,-1.1130989789962769,0.7737718820571899,-0.1166730420545333,-0.3369968303960154,-0.8637464813146821,0
31,1686424967948158700,0.33315869140625,2.11504262733981,1.3695914861589669,2.244431954449415,0.3201597727792337,-6.583713789168,-7.261032620495557,0.9248175621032716,-1.3992161750793457,0.9248175621032716,-0.1226933084154328,-0.3387280812668302,-0.8606192687111333,0
32,1686424967958135600,0.343135498046875,2.423919191419333,1.4935837765306232,2.3962498248577115,0.250703155519627,-6.65428545499742,-7.199167992734909,1.0844826698303225,-1.7238441705703735,1.0844826698303225,-0.13008444279539,-0.3406209243635731,-0.8567562173784561,0
