,time,seconds_elapsed,acc_x,acc_y,acc_z,gra_x,gra_y,gra_z,gyr_x,gyr_y,gyr_z,ori_x,ori_y,ori_z,activity
0,1685813781684335400,0.03133544921875,-0.1015119438204914,-0.1565431453645229,-0.1328419700478203,-0.712367421420291,-9.778646725308894,-0.2024961557061411,0.0001751438248902,0.0050239101983606,0.0001751438248902,0.4950366444740062,-0.4945849675444791,-0.4668525390743277,0
1,1685813781694312400,0.0413125,-0.1134653433993458,-0.0898538739264011,0.04268997169137,-0.7212131373073906,-9.777998490533232,-0.2025026402458548,0.0022631313186138,0.0257435422390699,0.0022631313186138,0.4948421362047988,-0.4947792431151445,-0.4665759236484691,0
2,1685813781704289500,0.05128955078125,-0.1138479860413819,-0.0520651182800531,0.0816670420731417,-0.7287614337950944,-9.77748001961708,-0.2004790071974508,0.0034828593488782,0.0482650958001613,0.0034828593488782,0.4947935272003465,-0.4949320975495866,-0.4662213893857853,0
3,1685813781714266600,0.0612666015625,-0.1192105359878391,-0.0467272643834352,0.0747539382164366,-0.7338734430465846,-9.777130475527049,-0.1988033656028099,0.0002798067871481,0.0440753065049648,0.0002798067871481,0.494820557902885,-0.494991378487682,-0.4659170555911329,0
4,1685813781724243500,0.071243408203125,-0.0998190222974866,-0.0708364542454481,0.0327022644286043,-0.7360564861740917,-9.776963302266598,-0.1989496056730859,-0.0050832666456699,0.0261775329709053,-0.0050832666456699,0.4948484845938751,-0.4949559280792388,-0.4657648955567211,0
5,1685813781734220500,0.081220458984375,-0.0858291484549641,-0.0823012665897607,0.004129062628746,-0.7368785431466996,-9.776871532329915,-0.2004533612995408,-0.0085965087637305,0.017926663160324,-0.0085965087637305,0.494841644204564,-0.4948853102277229,-0.4657193739686492,0
6,1685813781744197400,0.091197265625,-0.0529090948235243,-0.0741366648346185,-0.0097147355402819,-0.7370276692938059,-9.776804896834491,-0.2030696264788508,-0.0049535701982676,0.0236932057887315,-0.0049535701982676,0.4948226117692591,-0.4947695559502654,-0.465718748349435,0
7,1685813781754174500,0.101174560546875,-0.0393194723449647,-0.0894540609538555,-0.0129938668088056,-0.7369998314388095,-9.776749951776862,-0.2057766934804618,-0.0030998094007372,0.0355497673153877,-0.0030998094007372,0.4948232047341334,-0.4946294622073861,-0.4657059636318262,0
8,1685813781764151300,0.1111513671875,-0.0685316113691777,-0.0900906052917242,0.0189151466165669,-0.7371172472734003,-9.776712542375922,-0.2071594713420607,0.0076223434880375,0.0549602173268795,0.0076223434880375,0.4948927775559662,-0.4944885688990925,-0.4656162375636147,0
9,1685813781774128400,0.12112841796875,-0.1079949491642415,-0.0875473505496978,0.0243044749720953,-0.7374572928827255,-9.776711373332144,-0.2059647633984684,0.0190640799701213,0.0679887980222702,0.0190640799701213,0.4950679891413724,-0.494374762313465,-0.4654113543121908,0
10,1685813781784105500,0.13110546875,-0.1187043400313705,-0.0860433757275342,0.0692331289683468,-0.7379705031018704,-9.776720141160489,-0.2037574808788485,0.017486423254013,0.0731846243143081,0.017486423254013,0.4952883659222405,-0.494267836974675,-0.465152562007203,0
11,1685813781794082300,0.141082275390625,-0.1051041230935603,-0.0700385818660259,0.0934650318945757,-0.7385529060997068,-9.77671546498537,-0.2019520571583881,0.013283422216773,0.0688382089138031,0.013283422216773,0.4954983773339658,-0.494150451545323,-0.4648992136739763,0
12,1685813781804059400,0.151059326171875,-0.0776064598370343,-0.0800666394054889,0.052348593130242,-0.7388165985371917,-9.77671312689781,-0.2010880242075771,0.0103568732738494,0.0535013303160667,0.0103568732738494,0.4956682607931389,-0.4940246339087181,-0.4647025599633101,0
13,1685813781814036500,0.161036376953125,-0.0308258578311651,-0.1201934826105833,0.0247311394189484,-0.739358742589876,-9.776687407934665,-0.2002557198355905,0.0159205459058284,0.0373256467282772,0.0159205459058284,0.4957912507601151,-0.4939441620689671,-0.4645416376913761,0
14,1685813781824013600,0.171013671875,0.0192258747998625,-0.1435720201104879,0.013234178370703,-0.7401796305187046,-9.776652336621284,-0.1989343167724087,0.0164686255156993,0.0188936460763216,0.0164686255156993,0.4958772207891304,-0.4939260617945022,-0.4644085342198696,0
15,1685813781833990400,0.180990478515625,0.0589179798495024,-0.1482686534941196,0.0257756435032002,-0.7412655991245061,-9.776596222519874,-0.1977090492937713,0.0115080289542675,0.0019280896522104,0.0115080289542675,0.4959081385671161,-0.493958259261521,-0.464320752554942,0
16,1685813781843967500,0.190967529296875,0.089544369585812,-0.1504758081495761,0.0328735110759735,-0.7430117852047086,-9.776482825273275,-0.1967270159864798,0.0039702169597148,-0.0076936446130275,0.0039702169597148,0.4958821773545584,-0.4940349984062318,-0.4642574607098115,0
17,1685813781853944600,0.200944580078125,0.1025263815600425,-0.1486059226244687,0.0232265800748951,-0.7462675721302628,-9.776256615301966,-0.1956091544050723,0.0131665123626589,-0.0087292809039354,0.0131665123626589,0.4958066769328851,-0.4941684408428115,-0.464165447009759,0
18,1685813781863921400,0.21092138671875,0.0968939286310225,-0.1563975994139909,0.0383727112804539,-0.7509597485344857,-9.775947403222322,-0.1930981214322149,0.0196997784078121,-0.0098627228289842,0.0196997784078121,0.4957308237780697,-0.4943740348616824,-0.4640013074795274,0
19,1685813781873898500,0.2208984375,0.0792773156587034,-0.1536515155762434,0.0839478830193169,-0.7568361662872135,-9.775551097381117,-0.1901903990256599,0.017632633447647,-0.0208594482392072,0.017632633447647,0.4956261890948591,-0.4946288198028322,-0.4638049315509854,0
20,1685813781883875300,0.230875244140625,0.0448655621647834,-0.1683294447481632,0.0913917510181665,-0.763275990076363,-9.775089909610152,-0.1882072989170439,0.0100088017061352,-0.0372682474553585,0.0100088017061352,0.4954462286063792,-0.4949112376343103,-0.4636550476309423,0
21,1685813781893852400,0.240852294921875,-0.0070206924170255,-0.1776326951444149,0.0590285275518894,-0.7695988364223391,-9.774615277835728,-0.1871183711691759,0.0056925490498542,-0.0503680408000946,0.0056925490498542,0.4952095422232606,-0.4952041270139834,-0.4635690384868164,0
22,1685813781903829200,0.250829345703125,-0.0698198976140469,-0.1818126111775636,-0.0059223575199954,-0.7753329230949282,-9.774175717374682,-0.1863620181102305,0.0027462937869131,-0.0566046312451362,0.0027462937869131,0.4949508894314489,-0.4955015622584191,-0.4635378471119138,0
23,1685813781913806300,0.260806396484375,-0.1265299921557307,-0.1459387492418289,-0.0205190564155578,-0.7798249738171696,-9.773837279200553,-0.1853824507546611,0.004584202542901,-0.052164252847433,0.004584202542901,0.4947289329191393,-0.4957735452621969,-0.4635364308625503,0
24,1685813781923783400,0.270783447265625,-0.2033084036707878,-0.0918377412199974,0.0025075989067554,-0.7828036243017762,-9.77362042157948,-0.1843169952139258,0.0058691781014204,-0.0338542237877845,0.0058691781014204,0.494572323647731,-0.4959845416465167,-0.4635478233578203,0
25,1685813781933760500,0.280760498046875,-0.2770124492418021,-0.0241676420509815,0.0457645750974304,-0.7845165656995028,-9.773503517201542,-0.1831322058761492,0.0152170788496732,0.0065807299688458,0.0152170788496732,0.4945263773382636,-0.496091239526722,-0.4635088026621723,0
26,1685813781943737600,0.290737548828125,-0.3403630047112703,0.0424129083156585,0.0649532414257526,-0.7850610478397458,-9.773495333895086,-0.1812213855524547,0.0261179283261299,0.0609275922179222,0.0261179283261299,0.4946495239442484,-0.4960666577364512,-0.4633534042151624,0
27,1685813781953714400,0.30071435546875,-0.3762078597482293,0.1003881274223327,0.0854010044370777,-0.7849800915580243,-9.773560800346733,-0.1780269186263904,0.0376191288232803,0.1172073483467102,0.0376191288232803,0.4949604619014664,-0.4959206537197956,-0.4630336673895801,0
28,1685813781963691500,0.31069140625,-0.3672044690813869,0.1302525198101997,0.0813724795733578,-0.7847055124003439,-9.773647309586403,-0.1744468133836053,0.0419781915843486,0.1651162803173065,0.0419781915843486,0.4954198343628058,-0.4956459177784767,-0.4625639194915928,0
29,1685813781973668400,0.32066845703125,-0.2917769607186317,0.1370253749459981,0.0554711273312568,-0.7850154551323503,-9.773687057074904,-0.1708416467647999,0.0525284335017204,0.2076044231653213,0.0525284335017204,0.4959768046021089,-0.4952741757421431,-0.4619545439622977,0
30,1685813781983645400,0.3306455078125,-0.1807701163873076,0.1264893678843975,0.0350935252130031,-0.7864870620548725,-9.773626266798376,-0.1675231516002677,0.0540176704525947,0.2327784746885299,0.0540176704525947,0.49657946106643,-0.4948409193337394,-0.461228166458869,0
31,1685813781993622500,0.34062255859375,-0.0562870468240231,0.0797872379422187,0.0545616295372135,-0.7891649760272353,-9.773460262581706,-0.164545524028968,0.0509896576404571,0.2537328898906708,0.0509896576404571,0.4971990168447874,-0.494371975717186,-0.4604132602453915,0
32,1685813782003599400,0.350599365234375,0.0697185561314225,0.0533247629523277,0.0895756415069103,-0.7930667327061295,-9.773184952771665,-0.1621500619934871,0.0449493415653705,0.2528439462184906,0.0449493415653705,0.4977927642508523,-0.4938977746531603,-0.459554294484786,0
33,1685813782013576400,0.360576416015625,0.1700339105784893,0.018549217647314,0.0860702637344598,-0.7979134420849382,-9.772826056331397,-0.1599910390623845,0.0363701693713665,0.2380639612674713,0.0363701693713665,0.4983407618017187,-0.4934563934919843,-0.4586904768599355,0
34,1685813782023553300,0.37055322265625,0.2262037607636302,-0.0031283611536026,0.0779529899860732,-0.8035060013949871,-9.772397601786254,-0.1581585081392899,0.0309967100620269,0.2059350460767746,0.0309967100620269,0.4987978758267868,-0.4930890784568189,-0.4578825151879174,0
35,1685813782033530400,0.3805302734375,0.2773407313480973,0.0074584993124008,0.1022229416340589,-0.809751544721052,-9.771910695052146,-0.1563919185918755,0.0264608804136514,0.1769043058156967,0.0264608804136514,0.4991605424176634,-0.4928133356883016,-0.457141343359227,0
36,1685813782043507500,0.390507568359375,0.3362457055855542,0.0025958617120981,0.0963058448110707,-0.8162832845773548,-9.771386378917098,-0.1551136788169853,0.019412824884057,0.1506332755088806,0.019412824884057,0.4994315022965981,-0.4926048901909432,-0.4564822706352896,0
37,1685813782053484500,0.400484619140625,0.3729595254767686,-0.0420733010977506,0.0895224682812578,-0.8226201594486832,-9.77086147826016,-0.1547642808574251,0.0075694797560572,0.1204591318964958,0.0075694797560572,0.499611514154304,-0.4924404052800479,-0.455929186515165,0
38,1685813782063461600,0.410461669921875,0.3629334406986832,-0.0834650496721267,0.1284475162148475,-0.828905158002302,-9.77032021099031,-0.1553821570274419,-0.003399015404284,0.0963753685355186,-0.003399015404284,0.4997005705722187,-0.4923180415970138,-0.4554739048852734,0
39,1685813782073438500,0.4204384765625,0.3108081897292286,-0.0977723919659852,0.1848889681492932,-0.8349886426344514,-9.76977952824235,-0.1567569890446029,-0.015981450676918,0.078600138425827,-0.015981450676918,0.4997200794724561,-0.4922270413924993,-0.4551023698482965,0
40,1685813782083415600,0.43041552734375,0.2125315745681524,-0.1163607725799083,0.2165823112636804,-0.8402613223403692,-9.769297882205247,-0.158672522076033,-0.022744283080101,0.0711446180939674,-0.022744283080101,0.4997126342099022,-0.492135383400349,-0.4548028890475644,0
41,1685813782093392400,0.440392333984375,0.1027124056514352,-0.13607085070014,0.1751011125738732,-0.8446162296142429,-9.768892224013804,-0.1605862102102488,-0.0185441467911005,0.0720094367861747,-0.0185441467911005,0.499724440971825,-0.4920242525114782,-0.4545332168987318,0
42,1685813782103369500,0.450369384765625,0.039366014900431,-0.1218845044374465,0.1150268753613345,-0.8481574824176729,-9.7685637227118,-0.1618634270718321,-0.0125509686768054,0.071647785604,-0.0125509686768054,0.4997768086524895,-0.4919048725341164,-0.4542676634724459,0
43,1685813782113346300,0.46034619140625,0.0600357318330556,-0.0506084897309541,0.0696411252473481,-0.8510200322419404,-9.768311793777348,-0.1619673989029601,-0.002391210058704,0.0660238116979599,-0.002391210058704,0.4998689149915395,-0.4918058847186002,-0.4540029838532403,0
44,1685813782123323400,0.470323486328125,0.1504088073279708,-0.0134171154558658,0.0496451793904416,-0.8537059833902865,-9.768094936156272,-0.1609753373919986,0.0085458597168326,0.0725940987467765,0.0085458597168326,0.4999950980524039,-0.4917290349089755,-0.4537170608413084,0
45,1685813782133300500,0.480300537109375,0.2636664262607693,-0.0392576591551303,0.001469488030672,-0.8569793059725314,-9.76784125365615,-0.1588882654522545,0.0237423907965421,0.0820649787783622,0.0237423907965421,0.5001598078434176,-0.4916697264548125,-0.4533616557420813,0
46,1685813782143277300,0.49027734375,0.3285647956941276,-0.1018418333619833,-0.0093090773488394,-0.8614242296174168,-9.767505738091469,-0.1554419791895896,0.0287174433469772,0.0743721649050712,0.0287174433469772,0.500337056984659,-0.4916680730809664,-0.452934836252484,0
47,1685813782153254400,0.50025439453125,0.3375859412133693,-0.1685667606353759,0.0278372704744338,-0.8670034910544753,-9.767070853805542,-0.1517370785233564,0.0222532209008932,0.0582351088523864,0.0222532209008932,0.5004601330735845,-0.4917349052649512,-0.4525062962590448,0
48,1685813782163231500,0.5102314453125,0.2678326060295105,-0.2423953824341297,0.0558767855226993,-0.8732667892329394,-9.766564073327183,-0.1483530803745612,0.0163998585194349,0.0290689673274755,0.0163998585194349,0.5005022708033623,-0.4918674362351543,-0.4521276339546009,0
